0.00059916 	 1668 	 5.1692 	 1 	 18 	 60978559 	 10845.01 	 24902268423087.000000 	 4.704000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b00_res_00.txt 	  128 	 246 	 294 	 402 	 395 	 331 	 284 	 194 	 109 	 55 	 26 	 16 	 3 	 7 	 3 	 2 	 1 	 4 	 0 	 0 	 
0.00075386 	 1326 	 5.0784 	 1 	 19 	 52731663 	 10829.88 	 24863136824412.000000 	 4.781000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b01_res_00.txt 	  131 	 256 	 289 	 411 	 400 	 350 	 285 	 172 	 103 	 44 	 32 	 13 	 8 	 4 	 0 	 0 	 1 	 0 	 1 	 0 	 
0.00218103 	 458 	 5.0532 	 1 	 18 	 53467784 	 10826.67 	 24857913157737.000000 	 5.281000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b02_res_00.txt 	  151 	 244 	 289 	 426 	 406 	 370 	 250 	 170 	 83 	 38 	 23 	 15 	 14 	 7 	 8 	 0 	 5 	 1 	 0 	 0 	 
0.00030409 	 3287 	 4.9480 	 1 	 19 	 58320200 	 10808.07 	 24816568112113.000000 	 5.469000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b03_res_00.txt 	  168 	 249 	 291 	 417 	 424 	 343 	 279 	 154 	 83 	 40 	 20 	 13 	 7 	 5 	 2 	 2 	 1 	 1 	 1 	 0 	 
0.00037622 	 2657 	 5.0180 	 1 	 16 	 59668266 	 10820.42 	 24844982027325.000000 	 4.984000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b04_res_00.txt 	  145 	 244 	 325 	 401 	 402 	 338 	 280 	 172 	 87 	 51 	 21 	 15 	 15 	 1 	 2 	 1 	 0 	 0 	 0 	 0 	 
0.00019988 	 5002 	 4.9096 	 1 	 18 	 65903733 	 10852.66 	 24919125962552.000000 	 6.188000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b05_res_00.txt 	  156 	 278 	 330 	 410 	 376 	 338 	 285 	 147 	 85 	 43 	 18 	 15 	 4 	 7 	 3 	 2 	 1 	 2 	 0 	 0 	 
0.00023438 	 4266 	 4.8484 	 1 	 17 	 64550667 	 10811.38 	 24823858343461.000000 	 6.422000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b06_res_00.txt 	  165 	 274 	 338 	 431 	 396 	 332 	 227 	 153 	 85 	 40 	 22 	 16 	 14 	 4 	 1 	 1 	 1 	 0 	 0 	 0 	 
0.00016731 	 5976 	 4.7612 	 1 	 19 	 75848276 	 10810.20 	 24821647686761.000000 	 7.265000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b07_res_00.txt 	  199 	 298 	 337 	 423 	 367 	 334 	 214 	 137 	 94 	 38 	 19 	 18 	 8 	 6 	 1 	 4 	 1 	 1 	 1 	 0 	 
0.00009794 	 10209 	 4.6724 	 1 	 15 	 85420883 	 10807.41 	 24814721396541.000000 	 9.156000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b08_res_00.txt 	  188 	 303 	 386 	 435 	 374 	 275 	 214 	 145 	 83 	 54 	 15 	 15 	 6 	 4 	 3 	 0 	 0 	 0 	 0 	 0 	 
0.00006245 	 16011 	 4.4920 	 1 	 16 	 95204871 	 10801.22 	 24800882808484.000000 	 10.610000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104b09_res_00.txt 	  205 	 342 	 358 	 478 	 380 	 283 	 180 	 114 	 84 	 39 	 19 	 11 	 3 	 2 	 1 	 1 	 0 	 0 	 0 	 0 	 
0.00008887 	 11252 	 4.6856 	 1 	 15 	 89402204 	 10809.28 	 24818166363383.000000 	 13.391000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104d00_res_00.txt 	  217 	 312 	 389 	 381 	 350 	 278 	 220 	 156 	 83 	 65 	 21 	 19 	 7 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00003693 	 27080 	 4.3648 	 1 	 14 	 102236646 	 10804.41 	 24807061902158.000000 	 15.750000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104d01_res_00.txt 	  201 	 345 	 436 	 457 	 351 	 260 	 226 	 114 	 60 	 27 	 16 	 3 	 2 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00019292 	 5182 	 4.8840 	 1 	 20 	 72950481 	 10807.22 	 24813004157263.000000 	 13.000000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104d02_res_00.txt 	  195 	 308 	 361 	 441 	 328 	 283 	 182 	 136 	 92 	 56 	 53 	 26 	 14 	 11 	 4 	 3 	 4 	 1 	 1 	 1 	 
0.00009301 	 10750 	 4.5196 	 1 	 13 	 101496282 	 10805.62 	 24808060363169.000000 	 12.063000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104d03_res_00.txt 	  197 	 314 	 364 	 467 	 358 	 339 	 212 	 127 	 66 	 32 	 14 	 8 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00016445 	 6080 	 4.8288 	 1 	 17 	 80168748 	 10806.95 	 24812507632443.000000 	 12.437000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104d04_res_00.txt 	  170 	 336 	 376 	 428 	 306 	 280 	 215 	 161 	 94 	 52 	 31 	 19 	 12 	 10 	 5 	 4 	 1 	 0 	 0 	 0 	 
0.00034335 	 2912 	 4.8636 	 1 	 19 	 73120451 	 10805.68 	 24809592690912.000000 	 8.000000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104d05_res_00.txt 	  184 	 280 	 324 	 445 	 419 	 274 	 235 	 135 	 69 	 50 	 28 	 19 	 17 	 9 	 5 	 3 	 1 	 2 	 1 	 0 	 
0.00028612 	 3494 	 4.9872 	 1 	 17 	 70050859 	 10805.63 	 24808662087875.000000 	 11.031000 	 10800 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_memo\104d06_res_00.txt 	  184 	 320 	 304 	 398 	 327 	 289 	 221 	 198 	 106 	 73 	 40 	 21 	 11 	 4 	 1 	 1 	 2 	 0 	 0 	 0 	 
