0.00009663 	 10348 	 4.4888 	 1 	 15 	 123660276 	 10812.81 	 24823911656926.000000 	 16.219000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\114d07_res_02.txt 	  198 	 339 	 384 	 455 	 362 	 296 	 206 	 124 	 65 	 43 	 12 	 7 	 4 	 4 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00009675 	 10334 	 4.4920 	 1 	 14 	 125565304 	 10816.60 	 24828945039760.000000 	 15.781000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\114d07_res_03.txt 	  199 	 338 	 374 	 464 	 333 	 315 	 225 	 128 	 62 	 38 	 14 	 3 	 3 	 4 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00008271 	 12090 	 4.3064 	 1 	 15 	 42237077 	 10826.26 	 24856103172557.000000 	 4.828000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\162b05_res_02.txt 	  125 	 212 	 338 	 850 	 438 	 309 	 140 	 50 	 17 	 14 	 3 	 1 	 2 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00008797 	 11366 	 4.2436 	 1 	 15 	 43504509 	 10836.11 	 24877305091162.000000 	 5.156000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\162b05_res_03.txt 	  135 	 238 	 331 	 837 	 446 	 302 	 138 	 40 	 18 	 7 	 5 	 0 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00004355 	 22963 	 4.3429 	 1 	 13 	 183526831 	 10803.66 	 24803057747845.000000 	 8.454000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\104059_res_02.txt 	  100 	 170 	 199 	 249 	 193 	 152 	 98 	 54 	 24 	 8 	 10 	 1 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00004387 	 22794 	 4.3405 	 1 	 13 	 175999348 	 10811.35 	 24820439403861.000000 	 8.593000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\104059_res_03.txt 	  103 	 176 	 191 	 254 	 193 	 138 	 101 	 50 	 29 	 15 	 7 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00031328 	 3191 	 4.0508 	 1 	 11 	 124259114 	 10822.60 	 24829883095129.000000 	 5.953000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\128083_res_02.txt 	  115 	 194 	 209 	 260 	 202 	 138 	 86 	 30 	 12 	 8 	 6 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00029061 	 3440 	 4.0817 	 1 	 13 	 119406175 	 10819.64 	 24840123724722.000000 	 6.078000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\128083_res_03.txt 	  114 	 195 	 216 	 253 	 197 	 137 	 77 	 37 	 19 	 5 	 5 	 4 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00004361 	 22928 	 4.3349 	 1 	 17 	 73538698 	 10826.80 	 24858000059540.000000 	 5.063000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\144088_res_02.txt 	  99 	 181 	 163 	 304 	 207 	 131 	 77 	 38 	 23 	 12 	 11 	 7 	 4 	 1 	 0 	 0 	 2 	 0 	 0 	 0 	 
0.00003575 	 27968 	 4.2976 	 1 	 15 	 67777586 	 10811.63 	 24823496707805.000000 	 4.156000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\144088_res_03.txt 	  76 	 153 	 170 	 376 	 207 	 143 	 71 	 23 	 11 	 10 	 7 	 5 	 4 	 3 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00006793 	 14720 	 4.0238 	 1 	 10 	 175641843 	 10801.68 	 24801640424207.000000 	 9.062000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\g120080_res_02.txt 	  120 	 196 	 231 	 231 	 195 	 138 	 83 	 42 	 19 	 5 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00006983 	 14320 	 4.0206 	 1 	 12 	 178946641 	 10801.27 	 24799282577513.000000 	 9.141000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_active\06 llmut\g120080_res_03.txt 	  120 	 196 	 229 	 229 	 201 	 140 	 81 	 43 	 17 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
