1370 	 0.00008882 	 11258 	 4.6992 	 1 	 14 	 46066097 	 10802.33 	 24802030244805.000000 	 20.516000 	 10800 	 10313.21 	 44032145.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d00_res_00.txt 	  219 	 301 	 362 	 420 	 315 	 305 	 236 	 146 	 102 	 45 	 32 	 6 	 10 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1170 	 0.00003596 	 27808 	 4.3756 	 1 	 13 	 49719237 	 10803.50 	 24804927095750.000000 	 22.578000 	 10800 	 9591.92 	 44485362.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d01_res_00.txt 	  199 	 340 	 432 	 459 	 336 	 286 	 225 	 122 	 57 	 24 	 15 	 2 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1050 	 0.00005084 	 19667 	 4.9844 	 1 	 19 	 38188225 	 10806.56 	 24811860557604.000000 	 21.969000 	 10800 	 9869.56 	 35106072.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d02_res_00.txt 	  204 	 313 	 314 	 453 	 308 	 261 	 199 	 157 	 98 	 76 	 44 	 26 	 21 	 6 	 7 	 5 	 3 	 4 	 1 	 0 	 
870 	 0.00009266 	 10791 	 4.5184 	 1 	 13 	 49771646 	 10801.61 	 24800565267328.000000 	 20.328000 	 10800 	 10725.05 	 49408938.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d03_res_00.txt 	  182 	 305 	 383 	 480 	 368 	 316 	 221 	 129 	 70 	 28 	 9 	 6 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
880 	 0.00016193 	 6175 	 4.8200 	 1 	 16 	 44046201 	 10802.90 	 24803201785303.000000 	 18.828000 	 10800 	 10590.58 	 43176407.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d04_res_00.txt 	  172 	 335 	 356 	 422 	 331 	 275 	 237 	 142 	 94 	 63 	 29 	 29 	 6 	 5 	 3 	 1 	 0 	 0 	 0 	 0 	 
540 	 0.00035920 	 2783 	 4.8000 	 1 	 17 	 42709242 	 10802.76 	 24803433960986.000000 	 14.500000 	 10800 	 10153.71 	 40686279.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d05_res_00.txt 	  189 	 285 	 317 	 481 	 391 	 293 	 222 	 132 	 66 	 46 	 21 	 21 	 12 	 14 	 7 	 2 	 1 	 0 	 0 	 0 	 
770 	 0.00028297 	 3533 	 4.9168 	 1 	 18 	 43456126 	 10804.58 	 24806306883215.000000 	 15.938000 	 10800 	 10211.05 	 41537943.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d06_res_00.txt 	  179 	 318 	 301 	 408 	 367 	 291 	 229 	 157 	 126 	 63 	 28 	 16 	 7 	 6 	 3 	 0 	 0 	 1 	 0 	 0 	 
370 	 0.00143164 	 698 	 5.2540 	 1 	 20 	 37666974 	 10808.82 	 24817165401503.000000 	 11.672000 	 10800 	 8941.94 	 31563396.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d07_res_00.txt 	  154 	 245 	 331 	 436 	 321 	 295 	 216 	 175 	 119 	 84 	 51 	 23 	 18 	 18 	 4 	 3 	 4 	 1 	 1 	 1 	 
890 	 0.00029382 	 3403 	 4.6928 	 1 	 16 	 49507805 	 10801.26 	 24799623084224.000000 	 18.922000 	 10800 	 10532.61 	 48475614.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d08_res_00.txt 	  169 	 312 	 365 	 500 	 362 	 289 	 203 	 124 	 58 	 44 	 21 	 21 	 17 	 8 	 3 	 4 	 0 	 0 	 0 	 0 	 
730 	 0.00014279 	 7002 	 4.3812 	 1 	 14 	 50074419 	 10801.18 	 24795108366034.000000 	 19.688000 	 10800 	 10589.38 	 49072475.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\104d09_res_00.txt 	  175 	 376 	 365 	 509 	 383 	 276 	 202 	 108 	 57 	 27 	 10 	 6 	 3 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.9840 	 1 	 12 	 62904 	 119.63 	 274267224801.000000 	 0.563000 	 10800 	 119.63 	 62902.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b00_res_00.txt 	  70 	 141 	 238 	 526 	 632 	 395 	 310 	 128 	 39 	 17 	 3 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.9692 	 1 	 12 	 61543 	 115.59 	 264932522354.000000 	 0.547000 	 10800 	 115.59 	 61541.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b01_res_00.txt 	  71 	 136 	 243 	 487 	 673 	 429 	 277 	 148 	 27 	 2 	 6 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.9624 	 1 	 11 	 48641 	 98.75 	 226380394835.000000 	 0.469000 	 10800 	 98.75 	 48639.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b02_res_00.txt 	  99 	 131 	 243 	 450 	 678 	 410 	 308 	 144 	 21 	 7 	 9 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
440 	 0.00038417 	 2602 	 4.8904 	 1 	 14 	 32792356 	 10806.63 	 24812548713856.000000 	 9.718000 	 10800 	 6536.93 	 23065382.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b03_res_00.txt 	  154 	 243 	 279 	 442 	 444 	 356 	 288 	 164 	 62 	 35 	 16 	 11 	 3 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 
290 	 0.01204819 	 82 	 4.8632 	 1 	 15 	 32170737 	 10805.01 	 24808221578894.000000 	 11.047000 	 10800 	 8452.06 	 27422768.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b04_res_00.txt 	  124 	 223 	 283 	 468 	 526 	 358 	 239 	 173 	 60 	 25 	 15 	 4 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
140 	 0.00089526 	 1116 	 4.7884 	 1 	 15 	 27574043 	 10819.52 	 24842164768955.000000 	 9.062000 	 10800 	 2359.80 	 9800179.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b05_res_00.txt 	  153 	 242 	 279 	 441 	 506 	 350 	 289 	 145 	 56 	 24 	 10 	 2 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
290 	 0.33333333 	 2 	 4.7856 	 1 	 15 	 33178871 	 10807.13 	 24809323996638.000000 	 12.343000 	 10800 	 8769.33 	 28755404.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b06_res_00.txt 	  149 	 284 	 313 	 464 	 415 	 332 	 257 	 144 	 57 	 52 	 13 	 11 	 3 	 3 	 3 	 0 	 0 	 0 	 0 	 0 	 
510 	 0.00022146 	 4514 	 4.8244 	 1 	 18 	 33373492 	 10805.71 	 24806448383975.000000 	 12.860000 	 10800 	 10721.75 	 33180609.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b07_res_00.txt 	  177 	 259 	 264 	 469 	 449 	 336 	 242 	 164 	 67 	 32 	 16 	 13 	 4 	 4 	 0 	 2 	 0 	 2 	 0 	 0 	 
280 	 0.00010141 	 9860 	 4.7672 	 1 	 13 	 34170504 	 10800.48 	 24794046082318.000000 	 13.328000 	 10800 	 4565.04 	 18433680.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b08_res_00.txt 	  159 	 245 	 317 	 426 	 478 	 372 	 239 	 146 	 60 	 37 	 13 	 6 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
260 	 0.00077340 	 1292 	 4.7636 	 1 	 15 	 35056388 	 10805.04 	 24804733216489.000000 	 10.859000 	 10800 	 6708.04 	 24989892.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114b09_res_00.txt 	  166 	 287 	 298 	 434 	 451 	 322 	 262 	 151 	 55 	 35 	 18 	 12 	 5 	 2 	 2 	 0 	 0 	 0 	 0 	 0 	 
810 	 0.00056641 	 1764 	 4.8232 	 1 	 15 	 36296528 	 10806.04 	 24804956201471.000000 	 17.156000 	 10800 	 9574.97 	 32144575.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d00_res_00.txt 	  173 	 332 	 333 	 429 	 363 	 281 	 216 	 140 	 94 	 70 	 26 	 27 	 8 	 7 	 1 	 0 	 0 	 0 	 0 	 0 	 
800 	 0.00057988 	 1724 	 4.6700 	 1 	 15 	 37350021 	 10806.67 	 24807485662854.000000 	 17.829000 	 10800 	 10430.22 	 36321625.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d01_res_00.txt 	  213 	 344 	 328 	 439 	 353 	 295 	 191 	 139 	 78 	 45 	 36 	 13 	 19 	 6 	 1 	 0 	 0 	 0 	 0 	 0 	 
1090 	 0.00048780 	 2049 	 4.8228 	 1 	 15 	 33356970 	 10800.89 	 24795126773042.000000 	 18.375000 	 10800 	 10527.63 	 32593310.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d02_res_00.txt 	  208 	 322 	 303 	 425 	 360 	 268 	 223 	 174 	 84 	 56 	 38 	 17 	 14 	 5 	 3 	 0 	 0 	 0 	 0 	 0 	 
1030 	 0.00011850 	 8438 	 4.5232 	 1 	 17 	 37195041 	 10803.92 	 24801080756050.000000 	 24.781000 	 10800 	 10167.59 	 34928241.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d03_res_00.txt 	  206 	 355 	 365 	 437 	 362 	 272 	 196 	 153 	 87 	 34 	 19 	 9 	 2 	 2 	 0 	 0 	 1 	 0 	 0 	 0 	 
1260 	 0.00021011 	 4758 	 4.2240 	 1 	 12 	 41555523 	 10802.64 	 24799231353575.000000 	 21.266000 	 10800 	 10714.47 	 41209865.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d04_res_00.txt 	  242 	 369 	 367 	 482 	 356 	 289 	 222 	 113 	 34 	 15 	 9 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
580 	 0.00072622 	 1376 	 4.8048 	 1 	 17 	 31711848 	 10808.82 	 24812329704842.000000 	 14.828000 	 10800 	 9994.15 	 29713827.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d05_res_00.txt 	  200 	 279 	 321 	 477 	 358 	 281 	 219 	 167 	 91 	 49 	 21 	 16 	 4 	 8 	 4 	 3 	 2 	 0 	 0 	 0 	 
1232 	 0.00019673 	 5082 	 4.3676 	 1 	 15 	 38689315 	 10805.94 	 24807091757130.000000 	 22.640000 	 10800 	 10794.55 	 38646519.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d06_res_00.txt 	  210 	 375 	 383 	 473 	 336 	 302 	 184 	 120 	 53 	 26 	 26 	 5 	 4 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 
1250 	 0.00009426 	 10608 	 4.4732 	 1 	 14 	 40121501 	 10805.73 	 24805902832042.000000 	 23.000000 	 10800 	 9589.92 	 36060479.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d07_res_00.txt 	  201 	 339 	 374 	 472 	 362 	 274 	 216 	 132 	 73 	 26 	 21 	 7 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
120 	 1.00000000 	 0 	 4.9444 	 1 	 14 	 1898245 	 1080.80 	 2478518854973.000000 	 5.297000 	 10800 	 1080.80 	 1898243.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d08_res_00.txt 	  144 	 236 	 287 	 435 	 446 	 356 	 270 	 177 	 66 	 47 	 26 	 9 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
960 	 0.00002131 	 46918 	 4.7676 	 1 	 16 	 35385346 	 10802.65 	 24798284307797.000000 	 20.282000 	 10800 	 10699.54 	 35106800.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\114d09_res_00.txt 	  212 	 341 	 311 	 434 	 335 	 288 	 191 	 160 	 98 	 47 	 40 	 27 	 10 	 2 	 2 	 2 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.3540 	 1 	 14 	 345212 	 541.40 	 1241292461695.000000 	 2.796000 	 10800 	 541.40 	 345210.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b00_res_00.txt 	  167 	 263 	 330 	 597 	 525 	 318 	 176 	 86 	 25 	 10 	 2 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.3736 	 1 	 11 	 316340 	 469.33 	 1076067906562.000000 	 2.219000 	 10800 	 469.33 	 316338.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b01_res_00.txt 	  145 	 272 	 335 	 595 	 517 	 320 	 211 	 77 	 20 	 6 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
20 	 1.00000000 	 0 	 4.2472 	 1 	 11 	 666990 	 691.46 	 1585440176241.000000 	 3.641000 	 10800 	 691.46 	 666988.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b02_res_00.txt 	  184 	 332 	 334 	 576 	 474 	 300 	 172 	 86 	 23 	 14 	 5 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.2600 	 1 	 11 	 578739 	 740.50 	 1697749016606.000000 	 3.578000 	 10800 	 740.50 	 578737.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b03_res_00.txt 	  171 	 329 	 331 	 574 	 475 	 325 	 196 	 68 	 23 	 4 	 4 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
60 	 1.00000000 	 0 	 4.2020 	 1 	 13 	 1346794 	 1072.51 	 2459186373531.000000 	 4.829000 	 10800 	 1072.51 	 1346791.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b04_res_00.txt 	  210 	 353 	 353 	 546 	 429 	 286 	 177 	 93 	 37 	 9 	 6 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
120 	 1.00000000 	 0 	 4.1412 	 1 	 12 	 2646027 	 1247.71 	 2861301180157.000000 	 5.797000 	 10800 	 1247.71 	 2646025.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b05_res_00.txt 	  203 	 386 	 371 	 531 	 428 	 275 	 173 	 83 	 31 	 13 	 5 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
30 	 1.00000000 	 0 	 4.2356 	 1 	 13 	 1443448 	 1166.80 	 2675743387409.000000 	 5.625000 	 10800 	 1166.80 	 1443446.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b06_res_00.txt 	  201 	 341 	 373 	 540 	 414 	 293 	 193 	 85 	 42 	 11 	 5 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
470 	 0.00145666 	 686 	 4.0920 	 1 	 14 	 37262791 	 10800.37 	 24793691129710.000000 	 13.953000 	 10800 	 9994.63 	 34975681.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b07_res_00.txt 	  215 	 405 	 362 	 551 	 422 	 256 	 162 	 71 	 23 	 17 	 9 	 2 	 3 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 
750 	 0.00014067 	 7108 	 4.1548 	 1 	 13 	 34602398 	 10805.92 	 24806887078751.000000 	 16.468000 	 10800 	 10512.00 	 33666609.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b08_res_00.txt 	  215 	 367 	 408 	 512 	 385 	 292 	 170 	 92 	 36 	 17 	 4 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
680 	 0.00012013 	 8323 	 4.0940 	 1 	 14 	 36112767 	 10805.17 	 24805909928605.000000 	 16.360000 	 10800 	 7175.10 	 26375314.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128b09_res_00.txt 	  238 	 383 	 380 	 485 	 440 	 269 	 175 	 92 	 21 	 9 	 2 	 4 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1440 	 0.00007574 	 13202 	 3.9328 	 1 	 12 	 32969677 	 10803.41 	 24801992549788.000000 	 24.093000 	 10800 	 10264.41 	 31371142.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d00_res_00.txt 	  252 	 450 	 457 	 449 	 346 	 230 	 192 	 82 	 28 	 6 	 5 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
460 	 1.00000000 	 0 	 4.2320 	 1 	 14 	 6145332 	 2654.77 	 6091895041061.000000 	 9.282000 	 10800 	 2654.77 	 6145330.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d01_res_00.txt 	  218 	 412 	 370 	 488 	 346 	 272 	 199 	 104 	 50 	 25 	 7 	 6 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1330 	 0.00016098 	 6211 	 3.8208 	 1 	 12 	 36471008 	 10807.09 	 24810129257018.000000 	 21.625000 	 10800 	 10777.53 	 36404525.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d02_res_00.txt 	  255 	 450 	 433 	 513 	 384 	 244 	 139 	 59 	 15 	 7 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1070 	 0.00064329 	 1554 	 4.5972 	 1 	 15 	 28335778 	 10802.03 	 24792888832725.000000 	 19.218000 	 10800 	 9625.54 	 25440608.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d03_res_00.txt 	  240 	 359 	 353 	 390 	 336 	 303 	 182 	 131 	 85 	 49 	 42 	 18 	 7 	 3 	 2 	 0 	 0 	 0 	 0 	 0 	 
1080 	 0.00029197 	 3424 	 4.1740 	 1 	 13 	 34322790 	 10801.26 	 24797647332385.000000 	 20.532000 	 10800 	 9702.86 	 31227763.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d04_res_00.txt 	  220 	 379 	 408 	 489 	 388 	 268 	 185 	 90 	 38 	 21 	 8 	 4 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
960 	 0.00015690 	 6372 	 4.0328 	 1 	 14 	 32043593 	 10801.70 	 24798841381254.000000 	 21.859000 	 10800 	 10764.47 	 31956850.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d05_res_00.txt 	  256 	 413 	 444 	 468 	 331 	 233 	 196 	 102 	 33 	 12 	 8 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1270 	 0.00103199 	 968 	 4.0728 	 1 	 13 	 34698569 	 10804.26 	 24804528550310.000000 	 20.641000 	 10800 	 10153.27 	 32512958.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d06_res_00.txt 	  234 	 425 	 390 	 486 	 388 	 254 	 173 	 87 	 32 	 21 	 6 	 3 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1290 	 0.00017759 	 5630 	 4.1464 	 1 	 16 	 33080873 	 10802.12 	 24800018178777.000000 	 19.828000 	 10800 	 10521.12 	 32246653.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d07_res_00.txt 	  239 	 409 	 393 	 482 	 356 	 271 	 167 	 96 	 46 	 25 	 7 	 4 	 2 	 2 	 0 	 1 	 0 	 0 	 0 	 0 	 
800 	 0.00053648 	 1863 	 4.2060 	 1 	 14 	 31163322 	 10805.41 	 24810024024472.000000 	 17.735000 	 10800 	 10216.12 	 29772246.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d08_res_00.txt 	  249 	 370 	 385 	 443 	 417 	 285 	 178 	 87 	 35 	 23 	 21 	 6 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1090 	 0.00006790 	 14727 	 4.1072 	 1 	 12 	 33878871 	 10808.52 	 24817055016346.000000 	 22.000000 	 10800 	 9185.19 	 29337259.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\128d09_res_00.txt 	  235 	 382 	 427 	 476 	 371 	 287 	 179 	 76 	 36 	 20 	 10 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.3644 	 1 	 12 	 192031 	 250.42 	 574447308532.000000 	 1.437000 	 10800 	 250.42 	 192029.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\144b00_res_00.txt 	  92 	 171 	 353 	 837 	 511 	 315 	 157 	 55 	 6 	 2 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.3584 	 1 	 11 	 143966 	 220.36 	 505602574236.000000 	 1.219000 	 10800 	 220.36 	 143964.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\144b01_res_00.txt 	  80 	 174 	 339 	 897 	 489 	 301 	 165 	 43 	 9 	 1 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
10 	 1.00000000 	 0 	 4.3628 	 1 	 11 	 124923 	 199.20 	 457068696928.000000 	 1.203000 	 10800 	 199.20 	 124921.000000 	 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\mup_active_random_reinit\144b02_res_00.txt 	  82 	 170 	 365 	 863 	 490 	 304 	 166 	 44 	 12 	 2 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
