959 	 0.00054215 	 1844 	 5.0708 	 1 	 15 	 486284 	 74.05 	 168323141875.000000 	 2.485000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b00_res_01.txt 	  107 	 227 	 285 	 377 	 468 	 399 	 310 	 190 	 83 	 31 	 14 	 3 	 4 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 
881 	 0.00066423 	 1504 	 5.0104 	 1 	 13 	 661654 	 80.55 	 182829121547.000000 	 1.985000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b01_res_01.txt 	  131 	 220 	 267 	 418 	 473 	 384 	 293 	 175 	 79 	 25 	 21 	 12 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
906 	 0.00139762 	 714 	 4.9544 	 1 	 15 	 435412 	 68.52 	 155067841868.000000 	 2.140000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b02_res_01.txt 	  119 	 237 	 275 	 433 	 474 	 386 	 295 	 143 	 85 	 27 	 14 	 7 	 3 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
1032 	 0.00028494 	 3508 	 4.8488 	 1 	 13 	 321885 	 67.88 	 153118017132.000000 	 2.484000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b03_res_01.txt 	  164 	 237 	 296 	 418 	 463 	 348 	 271 	 177 	 83 	 24 	 10 	 6 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1020 	 0.00033591 	 2976 	 4.9392 	 1 	 14 	 450477 	 74.56 	 168119429772.000000 	 2.500000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b04_res_01.txt 	  139 	 231 	 324 	 398 	 447 	 355 	 292 	 161 	 88 	 37 	 15 	 11 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1288 	 0.00018320 	 5458 	 4.8196 	 1 	 14 	 525844 	 95.12 	 213036309662.000000 	 3.375000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b05_res_01.txt 	  165 	 271 	 305 	 427 	 413 	 344 	 270 	 167 	 67 	 42 	 15 	 9 	 2 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 
1182 	 0.00021870 	 4572 	 4.8344 	 1 	 12 	 471364 	 84.55 	 189524184505.000000 	 2.860000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b06_res_01.txt 	  155 	 235 	 333 	 404 	 427 	 383 	 273 	 169 	 74 	 35 	 10 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1401 	 0.00015833 	 6315 	 4.6552 	 1 	 15 	 537482 	 101.97 	 227822037096.000000 	 3.625000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b07_res_01.txt 	  187 	 312 	 314 	 425 	 418 	 322 	 257 	 134 	 70 	 30 	 16 	 12 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
1842 	 0.00009501 	 10524 	 4.6548 	 1 	 15 	 812854 	 145.50 	 323951473136.000000 	 4.094000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b08_res_01.txt 	  186 	 306 	 331 	 449 	 408 	 291 	 241 	 132 	 87 	 42 	 13 	 10 	 2 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
2005 	 0.00006078 	 16452 	 4.4352 	 1 	 14 	 1055885 	 169.47 	 377098710455.000000 	 4.860000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_active\104b09_res_01.txt 	  201 	 328 	 344 	 506 	 399 	 282 	 217 	 111 	 68 	 28 	 7 	 6 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
