942 	 0.00057455 	 1740 	 5.1640 	 1 	 16 	 4317884 	 444.52 	 1019189979947.000000 	 2.922000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b00_res_01.txt 	  117 	 220 	 262 	 405 	 444 	 370 	 306 	 182 	 105 	 47 	 28 	 4 	 4 	 5 	 0 	 1 	 0 	 0 	 0 	 0 	 
961 	 0.00071149 	 1404 	 5.0924 	 1 	 14 	 5430072 	 530.17 	 1215682868271.000000 	 3.125000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b01_res_01.txt 	  140 	 224 	 274 	 418 	 416 	 372 	 275 	 190 	 103 	 42 	 21 	 14 	 8 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 
876 	 0.00113058 	 884 	 5.0456 	 1 	 16 	 3730055 	 381.89 	 875595051361.000000 	 2.687000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b02_res_01.txt 	  128 	 236 	 271 	 394 	 460 	 403 	 273 	 166 	 85 	 53 	 12 	 12 	 4 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 
1099 	 0.00030409 	 3287 	 4.9064 	 1 	 15 	 4111481 	 453.32 	 1039166019640.000000 	 3.391000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b03_res_01.txt 	  161 	 237 	 308 	 451 	 405 	 341 	 250 	 171 	 103 	 37 	 25 	 5 	 3 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 
977 	 0.00035778 	 2794 	 5.0132 	 1 	 15 	 3637469 	 387.38 	 888083607501.000000 	 2.937000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b04_res_01.txt 	  130 	 233 	 314 	 413 	 406 	 356 	 311 	 177 	 87 	 37 	 15 	 12 	 5 	 3 	 1 	 0 	 0 	 0 	 0 	 0 	 
1255 	 0.00019759 	 5060 	 4.8992 	 1 	 14 	 6933484 	 699.81 	 1604138056970.000000 	 3.484000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b05_res_01.txt 	  167 	 251 	 328 	 429 	 402 	 334 	 246 	 153 	 88 	 43 	 25 	 21 	 12 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1236 	 0.00023318 	 4288 	 4.8492 	 1 	 18 	 5867565 	 595.91 	 1365817336435.000000 	 3.703000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b06_res_01.txt 	  163 	 248 	 335 	 415 	 404 	 365 	 252 	 169 	 85 	 31 	 18 	 9 	 1 	 2 	 0 	 1 	 1 	 1 	 0 	 0 	 
1439 	 0.00016255 	 6151 	 4.7480 	 1 	 17 	 3871021 	 479.42 	 1098573741297.000000 	 4.204000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b07_res_01.txt 	  189 	 300 	 302 	 430 	 385 	 344 	 222 	 173 	 88 	 34 	 17 	 8 	 4 	 1 	 2 	 0 	 1 	 0 	 0 	 0 	 
1793 	 0.00009652 	 10360 	 4.6852 	 1 	 14 	 5199712 	 636.47 	 1458406761279.000000 	 5.234000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b08_res_01.txt 	  183 	 301 	 359 	 452 	 373 	 300 	 214 	 138 	 96 	 39 	 26 	 13 	 4 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 
2056 	 0.00006105 	 16380 	 4.5000 	 1 	 14 	 6109677 	 765.21 	 1753436577510.000000 	 6.219000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104b09_res_01.txt 	  202 	 339 	 359 	 477 	 353 	 294 	 207 	 134 	 74 	 27 	 19 	 7 	 6 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 
2658 	 0.00008629 	 11588 	 4.7236 	 1 	 15 	 10773919 	 1276.76 	 2925425183648.000000 	 7.250000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104d00_res_01.txt 	  215 	 298 	 371 	 399 	 332 	 308 	 240 	 130 	 99 	 51 	 34 	 16 	 5 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
3097 	 0.00003511 	 28484 	 4.4132 	 1 	 13 	 16055584 	 1758.74 	 4030301601122.000000 	 8.844000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_classic\104d01_res_01.txt 	  196 	 329 	 427 	 464 	 336 	 298 	 215 	 123 	 62 	 30 	 14 	 5 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
