1134 	 0.00056964 	 1754 	 5.1392 	 1 	 14 	 1457936 	 156.15 	 352370911958.000000 	 3.328000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b00_res_01.txt 	  124 	 240 	 283 	 372 	 433 	 342 	 308 	 221 	 95 	 31 	 24 	 18 	 5 	 4 	 0 	 0 	 0 	 0 	 0 	 0 	 
1049 	 0.00075301 	 1327 	 5.0444 	 1 	 18 	 1545948 	 156.67 	 354451777527.000000 	 2.594000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b01_res_01.txt 	  130 	 240 	 267 	 416 	 448 	 357 	 283 	 197 	 88 	 38 	 21 	 7 	 6 	 1 	 0 	 0 	 0 	 1 	 0 	 0 	 
1040 	 0.00153965 	 648 	 5.0092 	 1 	 15 	 1260782 	 139.21 	 314787681140.000000 	 3.000000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b02_res_01.txt 	  138 	 227 	 308 	 386 	 454 	 379 	 268 	 171 	 90 	 40 	 19 	 11 	 4 	 3 	 2 	 0 	 0 	 0 	 0 	 0 	 
1093 	 0.00030409 	 3287 	 4.9096 	 1 	 12 	 965398 	 117.71 	 265850271546.000000 	 2.890000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b03_res_01.txt 	  156 	 245 	 300 	 398 	 441 	 353 	 282 	 172 	 98 	 33 	 13 	 9 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1149 	 0.00036101 	 2769 	 4.9740 	 1 	 14 	 1433489 	 153.99 	 348869117329.000000 	 3.109000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b04_res_01.txt 	  137 	 230 	 322 	 413 	 433 	 342 	 285 	 174 	 90 	 34 	 21 	 13 	 5 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1358 	 0.00019436 	 5144 	 4.8668 	 1 	 13 	 2124484 	 216.30 	 490455417260.000000 	 3.797000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b05_res_01.txt 	  169 	 280 	 341 	 358 	 394 	 334 	 268 	 184 	 97 	 46 	 21 	 7 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1403 	 0.00022787 	 4388 	 4.8464 	 1 	 14 	 1675453 	 181.48 	 411513318247.000000 	 3.891000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b06_res_01.txt 	  164 	 248 	 315 	 409 	 432 	 363 	 251 	 169 	 93 	 35 	 15 	 3 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1633 	 0.00015593 	 6412 	 4.7076 	 1 	 14 	 759685 	 134.36 	 303462216289.000000 	 4.454000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b07_res_01.txt 	  195 	 299 	 326 	 428 	 399 	 314 	 213 	 150 	 97 	 47 	 17 	 10 	 4 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
2052 	 0.00009520 	 10504 	 4.6552 	 1 	 14 	 1309850 	 197.49 	 445189458398.000000 	 5.406000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b08_res_01.txt 	  184 	 302 	 359 	 457 	 359 	 317 	 227 	 135 	 81 	 46 	 17 	 6 	 9 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
2302 	 0.00006154 	 16249 	 4.4452 	 1 	 16 	 2497461 	 301.50 	 681301078738.000000 	 6.344000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104b09_res_01.txt 	  203 	 332 	 367 	 487 	 376 	 287 	 202 	 126 	 73 	 25 	 9 	 8 	 2 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 
3133 	 0.00008533 	 11718 	 4.7144 	 1 	 14 	 6543990 	 659.11 	 1494176671301.000000 	 8.829000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d00_res_01.txt 	  213 	 303 	 372 	 383 	 332 	 319 	 223 	 161 	 98 	 58 	 25 	 11 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
3397 	 0.00003496 	 28604 	 4.3972 	 1 	 13 	 5404843 	 590.49 	 1336226680233.000000 	 9.625000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d01_res_01.txt 	  199 	 320 	 439 	 454 	 349 	 305 	 201 	 132 	 57 	 23 	 14 	 5 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
3844 	 0.00000755 	 132491 	 4.9928 	 1 	 17 	 3741012 	 500.95 	 1130694704246.000000 	 10.266000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d02_res_01.txt 	  202 	 278 	 316 	 445 	 329 	 264 	 204 	 184 	 117 	 64 	 42 	 32 	 8 	 6 	 5 	 3 	 1 	 0 	 0 	 0 	 
2659 	 0.00009042 	 11058 	 4.5308 	 1 	 12 	 3495257 	 393.18 	 888986737755.000000 	 8.109000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d03_res_01.txt 	  181 	 314 	 370 	 470 	 370 	 325 	 230 	 117 	 67 	 42 	 9 	 5 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
2905 	 0.00015330 	 6522 	 4.8120 	 1 	 17 	 3644752 	 423.04 	 956000969091.000000 	 7.703000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d04_res_01.txt 	  169 	 322 	 353 	 426 	 314 	 307 	 248 	 138 	 118 	 56 	 28 	 11 	 5 	 3 	 0 	 1 	 1 	 0 	 0 	 0 	 
1798 	 0.00032605 	 3066 	 4.8088 	 1 	 15 	 1410522 	 194.43 	 437327749068.000000 	 4.781000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d05_res_01.txt 	  175 	 265 	 312 	 443 	 412 	 341 	 242 	 160 	 68 	 35 	 24 	 7 	 9 	 3 	 4 	 0 	 0 	 0 	 0 	 0 	 
2659 	 0.00027034 	 3698 	 4.9876 	 1 	 19 	 2282832 	 300.44 	 677475407830.000000 	 7.015000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d06_res_01.txt 	  183 	 291 	 310 	 387 	 343 	 306 	 239 	 208 	 108 	 62 	 34 	 17 	 7 	 3 	 0 	 1 	 0 	 0 	 1 	 0 	 
1974 	 0.00138122 	 723 	 5.3120 	 1 	 18 	 2073974 	 256.15 	 578210542821.000000 	 5.687000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d07_res_01.txt 	  160 	 223 	 336 	 407 	 332 	 294 	 212 	 165 	 157 	 92 	 47 	 40 	 19 	 12 	 2 	 0 	 1 	 1 	 0 	 0 	 
2365 	 0.00027130 	 3685 	 4.6972 	 1 	 17 	 2443744 	 295.94 	 668777983885.000000 	 6.406000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d08_res_01.txt 	  178 	 296 	 376 	 494 	 351 	 270 	 222 	 139 	 68 	 39 	 20 	 23 	 14 	 5 	 3 	 1 	 1 	 0 	 0 	 0 	 
2752 	 0.00013760 	 7266 	 4.4280 	 1 	 14 	 2242135 	 311.77 	 704543070108.000000 	 8.359000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\104d09_res_01.txt 	  173 	 365 	 354 	 493 	 378 	 298 	 224 	 124 	 43 	 29 	 13 	 4 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
285 	 1.00000000 	 0 	 4.9800 	 1 	 12 	 587855 	 50.08 	 113201980426.000000 	 0.875000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b00_res_01.txt 	  69 	 145 	 251 	 483 	 661 	 395 	 315 	 136 	 25 	 10 	 7 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
258 	 1.00000000 	 0 	 4.9172 	 1 	 12 	 579736 	 48.60 	 110285095796.000000 	 0.781000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b01_res_01.txt 	  64 	 146 	 243 	 515 	 689 	 417 	 266 	 118 	 30 	 8 	 3 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
198 	 1.00000000 	 0 	 4.9200 	 1 	 15 	 574974 	 44.87 	 101978252651.000000 	 0.579000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b02_res_01.txt 	  87 	 144 	 261 	 455 	 686 	 411 	 279 	 143 	 20 	 10 	 2 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 
1092 	 0.00031172 	 3207 	 4.8896 	 1 	 16 	 1302776 	 145.25 	 329521676777.000000 	 2.859000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b03_res_01.txt 	  150 	 219 	 265 	 472 	 471 	 364 	 281 	 163 	 56 	 34 	 13 	 6 	 3 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 
1045 	 0.00819672 	 121 	 4.9084 	 1 	 14 	 1148375 	 127.60 	 288601152574.000000 	 2.781000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b04_res_01.txt 	  131 	 231 	 267 	 435 	 516 	 373 	 264 	 167 	 61 	 28 	 22 	 3 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 
1016 	 0.00085543 	 1168 	 4.8732 	 1 	 14 	 1209302 	 135.76 	 307241328404.000000 	 2.985000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b05_res_01.txt 	  145 	 231 	 271 	 446 	 491 	 365 	 294 	 136 	 57 	 41 	 14 	 7 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1086 	 0.01265823 	 78 	 4.8344 	 1 	 14 	 876340 	 111.42 	 251565919661.000000 	 2.828000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b06_res_01.txt 	  143 	 228 	 292 	 464 	 487 	 362 	 250 	 150 	 75 	 28 	 13 	 5 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1299 	 0.00020691 	 4832 	 4.8824 	 1 	 15 	 1177788 	 151.05 	 341496961816.000000 	 4.047000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b07_res_01.txt 	  154 	 219 	 288 	 468 	 460 	 364 	 263 	 143 	 66 	 34 	 23 	 15 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
1564 	 0.00009538 	 10484 	 4.8380 	 1 	 14 	 1829769 	 208.30 	 471327218367.000000 	 3.844000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b08_res_01.txt 	  171 	 238 	 308 	 397 	 498 	 326 	 273 	 154 	 69 	 29 	 16 	 15 	 4 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 
1220 	 0.00057176 	 1748 	 4.7524 	 1 	 12 	 1155038 	 143.96 	 325863416504.000000 	 3.141000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114b09_res_01.txt 	  148 	 271 	 313 	 434 	 461 	 344 	 280 	 128 	 68 	 38 	 9 	 6 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
2368 	 0.00045362 	 2204 	 4.7496 	 1 	 14 	 2369680 	 301.89 	 681975225153.000000 	 6.406000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114d00_res_01.txt 	  170 	 295 	 325 	 451 	 404 	 311 	 212 	 171 	 76 	 45 	 26 	 7 	 5 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 
2497 	 0.00044474 	 2248 	 4.6836 	 1 	 16 	 2355664 	 315.79 	 712148247669.000000 	 6.907000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114d01_res_01.txt 	  203 	 327 	 323 	 411 	 387 	 307 	 235 	 135 	 79 	 44 	 27 	 9 	 5 	 5 	 2 	 1 	 0 	 0 	 0 	 0 	 
2329 	 0.00039746 	 2515 	 4.8076 	 1 	 15 	 3374494 	 383.30 	 866284975366.000000 	 6.172000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114d02_res_01.txt 	  205 	 299 	 295 	 440 	 354 	 319 	 229 	 158 	 90 	 54 	 32 	 15 	 4 	 4 	 2 	 0 	 0 	 0 	 0 	 0 	 
4259 	 0.00010775 	 9280 	 4.5820 	 1 	 14 	 5847898 	 733.34 	 1656963090514.000000 	 11.640000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114d03_res_01.txt 	  201 	 331 	 386 	 409 	 373 	 280 	 217 	 147 	 77 	 35 	 26 	 8 	 7 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 
3083 	 0.00019077 	 5241 	 4.2556 	 1 	 12 	 3993615 	 474.17 	 1069524682587.000000 	 8.750000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114d04_res_01.txt 	  241 	 368 	 375 	 463 	 358 	 293 	 222 	 94 	 48 	 21 	 15 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
2114 	 0.00057753 	 1730 	 4.8280 	 1 	 16 	 1268061 	 201.42 	 450683990670.000000 	 6.532000 	 10800 	 C:\z_mine\research\MEMO muppets\z_init_with_ct_mod\z_research_LWTS\mup_single\114d05_res_01.txt 	  186 	 258 	 310 	 474 	 369 	 330 	 233 	 164 	 74 	 52 	 28 	 14 	 3 	 3 	 1 	 1 	 0 	 0 	 0 	 0 	 
