0.00009413 	 10622 	 4.5000 	 1 	 16 	 88306448 	 10868.50 	 24956534118659.000000 	 13.937000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\114d07_res_02.txt 	  200 	 341 	 378 	 462 	 348 	 298 	 194 	 133 	 72 	 48 	 14 	 6 	 4 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 
0.00009401 	 10636 	 4.4972 	 1 	 15 	 86629079 	 10864.52 	 24946027852675.000000 	 14.781000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\114d07_res_03.txt 	  201 	 339 	 390 	 466 	 347 	 281 	 195 	 133 	 63 	 46 	 24 	 9 	 4 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00009016 	 11090 	 4.5516 	 1 	 18 	 39132766 	 11143.07 	 25586534789114.000000 	 5.188000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\162b05_res_02.txt 	  129 	 237 	 289 	 676 	 463 	 354 	 193 	 81 	 47 	 17 	 7 	 1 	 3 	 2 	 0 	 0 	 0 	 1 	 0 	 0 	 
0.00008624 	 11594 	 4.4388 	 1 	 12 	 42115538 	 11202.06 	 25721424509168.000000 	 5.266000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\162b05_res_03.txt 	  132 	 244 	 321 	 710 	 444 	 339 	 173 	 70 	 39 	 15 	 8 	 5 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00004331 	 23089 	 4.3579 	 1 	 14 	 152582451 	 10822.83 	 24851885627463.000000 	 4.859000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\104059_res_02.txt 	  101 	 169 	 195 	 248 	 199 	 148 	 93 	 53 	 35 	 11 	 6 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00004265 	 23443 	 4.3587 	 1 	 14 	 151930679 	 10906.71 	 25044127126732.000000 	 4.922000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\104059_res_03.txt 	  102 	 167 	 201 	 234 	 206 	 145 	 102 	 58 	 25 	 14 	 2 	 1 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00022533 	 4437 	 4.1246 	 1 	 11 	 99426267 	 11335.83 	 26028187999693.000000 	 3.765000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\128083_res_02.txt 	  114 	 190 	 182 	 254 	 219 	 156 	 79 	 48 	 10 	 5 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00024361 	 4104 	 4.0794 	 1 	 12 	 95768402 	 10823.63 	 24852738021596.000000 	 4.688000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\128083_res_03.txt 	  114 	 200 	 165 	 280 	 222 	 147 	 67 	 46 	 13 	 3 	 1 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00003692 	 27088 	 4.2690 	 1 	 12 	 61104967 	 11242.33 	 25814814813594.000000 	 2.125000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\144088_res_02.txt 	  66 	 144 	 184 	 349 	 231 	 163 	 78 	 26 	 8 	 5 	 4 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00003143 	 31816 	 4.3484 	 1 	 14 	 54440195 	 11008.88 	 25275965068597.000000 	 2.375000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\144088_res_03.txt 	  76 	 124 	 163 	 365 	 237 	 160 	 77 	 27 	 17 	 7 	 4 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00005707 	 17520 	 4.0333 	 1 	 10 	 150958568 	 10802.80 	 24805957755021.000000 	 4.438000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\g120080_res_02.txt 	  120 	 196 	 228 	 222 	 201 	 148 	 82 	 41 	 17 	 5 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00006377 	 15680 	 4.0302 	 1 	 10 	 151268601 	 10910.24 	 25048927698505.000000 	 4.938000 	 10800 	 C:\z_mine\research\MEMO muppets\tuning\mup_classic\06 llmut\g120080_res_03.txt 	  120 	 196 	 225 	 227 	 201 	 144 	 86 	 41 	 16 	 4 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
