0.00030116 	 3320 	 4.8148 	 1 	 19 	 30348730 	 10800.35 	 909325362 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\104d05_res_00.txt 	  179 	 298 	 340 	 451 	 405 	 327 	 178 	 121 	 71 	 32 	 24 	 21 	 18 	 14 	 11 	 6 	 2 	 1 	 1 	 0 	 
0.00026202 	 3815 	 4.8992 	 1 	 19 	 30623585 	 10800.09 	 171390004 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\104d06_res_00.txt 	  184 	 293 	 294 	 392 	 407 	 360 	 222 	 142 	 93 	 48 	 19 	 18 	 10 	 9 	 3 	 4 	 1 	 0 	 1 	 0 	 
0.00140252 	 712 	 5.3744 	 1 	 23 	 28869588 	 10800.11 	 822752054 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\104d07_res_00.txt 	  172 	 270 	 340 	 387 	 321 	 286 	 219 	 142 	 107 	 62 	 59 	 38 	 23 	 24 	 17 	 13 	 3 	 3 	 10 	 4 	 
0.00023485 	 4257 	 4.6772 	 1 	 18 	 31528230 	 10800.49 	 839518774 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\104d08_res_00.txt 	  170 	 290 	 362 	 463 	 399 	 334 	 212 	 123 	 61 	 34 	 19 	 14 	 10 	 4 	 1 	 0 	 1 	 3 	 0 	 0 	 
0.00011712 	 8538 	 4.5336 	 1 	 16 	 31006290 	 10800.51 	 839518769 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\104d09_res_00.txt 	  162 	 327 	 345 	 476 	 406 	 331 	 220 	 138 	 57 	 23 	 9 	 4 	 1 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.8292 	 1 	 12 	 453195 	 158.47 	 908079667 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b00_res_00.txt 	  75 	 153 	 267 	 519 	 698 	 369 	 284 	 111 	 12 	 7 	 3 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.8600 	 1 	 15 	 752488 	 255.98 	 171192884 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b01_res_00.txt 	  75 	 145 	 256 	 497 	 739 	 379 	 267 	 112 	 19 	 4 	 3 	 3 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.8308 	 1 	 14 	 415961 	 144.78 	 856306738 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b02_res_00.txt 	  86 	 145 	 261 	 513 	 702 	 379 	 278 	 116 	 7 	 5 	 4 	 2 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00034106 	 2931 	 4.7948 	 1 	 16 	 28563037 	 10800.72 	 842281482 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b03_res_00.txt 	  159 	 242 	 330 	 410 	 516 	 339 	 247 	 135 	 36 	 37 	 20 	 11 	 12 	 2 	 3 	 1 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.6848 	 1 	 15 	 5641981 	 1930.96 	 540029728 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b04_res_00.txt 	  138 	 262 	 290 	 469 	 558 	 338 	 247 	 121 	 32 	 19 	 11 	 9 	 4 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 
0.00090662 	 1102 	 4.6824 	 1 	 20 	 28686160 	 10800.27 	 171127348 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b05_res_00.txt 	  164 	 250 	 328 	 466 	 504 	 301 	 261 	 126 	 47 	 18 	 17 	 8 	 4 	 3 	 0 	 1 	 1 	 0 	 0 	 1 	 
1.00000000 	 0 	 4.5992 	 1 	 16 	 5847884 	 2319.32 	 875705394 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b06_res_00.txt 	  170 	 258 	 334 	 476 	 483 	 344 	 238 	 115 	 34 	 18 	 17 	 8 	 2 	 0 	 2 	 1 	 0 	 0 	 0 	 0 	 
0.00022346 	 4474 	 4.7676 	 1 	 16 	 29041014 	 10800.32 	 171455264 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b07_res_00.txt 	  171 	 281 	 298 	 466 	 468 	 299 	 237 	 131 	 54 	 35 	 17 	 20 	 8 	 8 	 4 	 3 	 0 	 0 	 0 	 0 	 
0.00009590 	 10427 	 4.7020 	 1 	 16 	 28704616 	 10800.53 	 824195377 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b08_res_00.txt 	  171 	 264 	 341 	 426 	 485 	 328 	 243 	 118 	 48 	 31 	 20 	 12 	 3 	 6 	 2 	 2 	 0 	 0 	 0 	 0 	 
0.00065253 	 1532 	 4.6188 	 1 	 18 	 28593597 	 10800.08 	 540084793 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114b09_res_00.txt 	  176 	 289 	 325 	 449 	 472 	 338 	 235 	 116 	 34 	 29 	 12 	 10 	 7 	 4 	 1 	 1 	 1 	 1 	 0 	 0 	 
0.00043592 	 2293 	 4.6140 	 1 	 17 	 28656999 	 10800.19 	 840971552 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d00_res_00.txt 	  179 	 308 	 363 	 460 	 427 	 290 	 203 	 126 	 49 	 36 	 30 	 16 	 6 	 4 	 0 	 1 	 2 	 0 	 0 	 0 	 
0.00034382 	 2908 	 4.6432 	 1 	 16 	 28113873 	 10800.40 	 926026288 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d01_res_00.txt 	  188 	 290 	 313 	 454 	 452 	 327 	 231 	 122 	 49 	 32 	 15 	 13 	 10 	 3 	 0 	 1 	 0 	 0 	 0 	 0 	 
0.00033395 	 2993 	 4.6656 	 1 	 18 	 28603380 	 10800.49 	 857749553 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d02_res_00.txt 	  185 	 300 	 312 	 462 	 450 	 301 	 217 	 136 	 45 	 39 	 28 	 11 	 8 	 2 	 2 	 0 	 1 	 1 	 0 	 0 	 
0.00008826 	 11330 	 4.5360 	 1 	 14 	 28214467 	 10800.48 	 909189172 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d03_res_00.txt 	  196 	 311 	 364 	 428 	 450 	 279 	 239 	 114 	 50 	 29 	 21 	 10 	 8 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00013429 	 7446 	 4.3224 	 1 	 15 	 29527955 	 10800.32 	 842281482 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d04_res_00.txt 	  232 	 341 	 363 	 461 	 400 	 290 	 236 	 101 	 37 	 21 	 9 	 4 	 2 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00080128 	 1247 	 4.7900 	 1 	 18 	 28078830 	 10800.28 	 906638899 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d05_res_00.txt 	  194 	 254 	 323 	 466 	 455 	 290 	 232 	 118 	 47 	 38 	 30 	 19 	 10 	 9 	 6 	 4 	 4 	 1 	 0 	 0 	 
0.00013012 	 7684 	 4.3664 	 1 	 13 	 28926231 	 10800.38 	 875629108 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d06_res_00.txt 	  193 	 358 	 377 	 465 	 397 	 295 	 213 	 125 	 33 	 25 	 11 	 2 	 6 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00006965 	 14357 	 4.5036 	 1 	 14 	 28952739 	 10800.48 	 824193330 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d07_res_00.txt 	  175 	 289 	 355 	 487 	 461 	 315 	 215 	 120 	 36 	 22 	 15 	 7 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.8124 	 1 	 19 	 5462475 	 1974.99 	 839530547 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d08_res_00.txt 	  142 	 228 	 319 	 471 	 514 	 334 	 251 	 129 	 35 	 26 	 15 	 10 	 9 	 12 	 1 	 2 	 0 	 1 	 1 	 0 	 
0.00006393 	 15642 	 4.6072 	 1 	 17 	 28056488 	 10800.37 	 874526003 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\114d09_res_00.txt 	  193 	 308 	 300 	 485 	 469 	 294 	 186 	 127 	 47 	 39 	 22 	 17 	 5 	 4 	 3 	 0 	 1 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.2740 	 1 	 14 	 2490252 	 875.75 	 875694602 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b00_res_00.txt 	  154 	 235 	 380 	 655 	 550 	 283 	 154 	 60 	 13 	 5 	 6 	 4 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.3044 	 1 	 15 	 2536055 	 875.97 	 874526257 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b01_res_00.txt 	  148 	 244 	 363 	 669 	 507 	 314 	 169 	 57 	 8 	 9 	 8 	 2 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.2044 	 1 	 13 	 4438625 	 1572.60 	 839518777 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b02_res_00.txt 	  186 	 296 	 357 	 639 	 474 	 288 	 155 	 65 	 16 	 11 	 9 	 2 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.2248 	 1 	 12 	 4083365 	 1437.10 	 840970545 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b03_res_00.txt 	  161 	 312 	 353 	 592 	 518 	 325 	 154 	 56 	 13 	 10 	 5 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.2248 	 1 	 15 	 10149852 	 3661.89 	 540422666 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b04_res_00.txt 	  203 	 343 	 383 	 518 	 438 	 305 	 168 	 83 	 27 	 15 	 11 	 3 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.1024 	 1 	 18 	 8012403 	 2845.54 	 924858674 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b05_res_00.txt 	  191 	 349 	 406 	 555 	 469 	 280 	 165 	 54 	 16 	 6 	 3 	 4 	 0 	 1 	 0 	 0 	 0 	 1 	 0 	 0 	 
1.00000000 	 0 	 4.1848 	 1 	 15 	 7489661 	 2692.20 	 909183544 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b06_res_00.txt 	  195 	 337 	 387 	 543 	 457 	 303 	 164 	 68 	 24 	 9 	 5 	 4 	 1 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00136519 	 732 	 4.0600 	 1 	 20 	 28841141 	 10800.27 	 858851890 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b07_res_00.txt 	  218 	 409 	 396 	 534 	 398 	 255 	 175 	 66 	 18 	 15 	 7 	 2 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 1 	 
0.00006571 	 15218 	 4.1692 	 1 	 12 	 28780280 	 10800.12 	 857749041 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b08_res_00.txt 	  211 	 350 	 377 	 539 	 435 	 301 	 153 	 84 	 18 	 19 	 7 	 6 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00009630 	 10384 	 4.1268 	 1 	 15 	 28390461 	 10800.56 	 168440373 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128b09_res_00.txt 	  235 	 369 	 372 	 516 	 421 	 271 	 186 	 82 	 25 	 14 	 4 	 3 	 0 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 
0.00005312 	 18824 	 4.0120 	 1 	 12 	 28317361 	 10800.57 	 839518773 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d00_res_00.txt 	  234 	 415 	 426 	 481 	 395 	 257 	 177 	 64 	 25 	 17 	 7 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.1460 	 1 	 13 	 13587267 	 4996.90 	 892417074 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d01_res_00.txt 	  200 	 381 	 400 	 558 	 401 	 265 	 142 	 75 	 35 	 18 	 15 	 8 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00009091 	 10998 	 3.9276 	 1 	 15 	 29064225 	 10800.48 	 824193842 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d02_res_00.txt 	  247 	 403 	 418 	 532 	 430 	 235 	 135 	 56 	 26 	 11 	 3 	 1 	 1 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00026649 	 3752 	 4.5084 	 1 	 17 	 26140956 	 10800.50 	 825362993 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d03_res_00.txt 	  236 	 328 	 367 	 484 	 350 	 268 	 199 	 95 	 59 	 45 	 22 	 26 	 11 	 3 	 3 	 2 	 2 	 0 	 0 	 0 	 
0.00017883 	 5591 	 4.1756 	 1 	 15 	 28683879 	 10800.55 	 875694602 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d04_res_00.txt 	  209 	 363 	 390 	 517 	 435 	 273 	 179 	 77 	 26 	 9 	 12 	 6 	 1 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00009622 	 10392 	 4.0956 	 1 	 13 	 27455454 	 10800.31 	 168440883 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d05_res_00.txt 	  241 	 372 	 431 	 502 	 384 	 252 	 155 	 97 	 31 	 18 	 6 	 8 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00035587 	 2809 	 4.0560 	 1 	 14 	 29241250 	 10800.09 	 959520819 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d06_res_00.txt 	  235 	 409 	 388 	 505 	 412 	 251 	 170 	 74 	 30 	 12 	 6 	 6 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00010204 	 9799 	 4.1472 	 1 	 14 	 27873715 	 10800.60 	 168441888 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d07_res_00.txt 	  216 	 374 	 381 	 532 	 424 	 272 	 165 	 71 	 28 	 16 	 10 	 8 	 2 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00029477 	 3392 	 4.1504 	 1 	 16 	 27528775 	 10800.10 	 540226080 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d08_res_00.txt 	  238 	 362 	 397 	 471 	 456 	 279 	 153 	 78 	 24 	 18 	 10 	 6 	 3 	 3 	 1 	 1 	 0 	 0 	 0 	 0 	 
0.00005568 	 17958 	 4.1464 	 1 	 12 	 28172661 	 10800.42 	 540226336 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\128d09_res_00.txt 	  222 	 331 	 404 	 523 	 448 	 305 	 143 	 61 	 35 	 11 	 10 	 7 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.3196 	 1 	 18 	 1374192 	 482.21 	 875634742 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b00_res_00.txt 	  105 	 170 	 337 	 917 	 486 	 292 	 129 	 34 	 13 	 7 	 3 	 3 	 1 	 0 	 1 	 1 	 0 	 1 	 0 	 0 	 
1.00000000 	 0 	 4.2492 	 1 	 12 	 834780 	 290.45 	 168441654 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b01_res_00.txt 	  85 	 160 	 366 	 991 	 454 	 282 	 123 	 29 	 2 	 6 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.2788 	 1 	 11 	 973390 	 340.27 	 825504266 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b02_res_00.txt 	  77 	 175 	 344 	 968 	 482 	 283 	 132 	 25 	 8 	 4 	 2 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00049801 	 2007 	 4.5732 	 1 	 18 	 25116198 	 10800.36 	 822751281 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b03_res_00.txt 	  129 	 247 	 334 	 695 	 436 	 303 	 160 	 60 	 44 	 42 	 20 	 13 	 7 	 8 	 0 	 0 	 1 	 1 	 0 	 0 	 
1.00000000 	 0 	 4.4848 	 1 	 22 	 11211856 	 4220.13 	 825428530 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b04_res_00.txt 	  152 	 248 	 330 	 733 	 392 	 309 	 156 	 64 	 42 	 31 	 17 	 9 	 9 	 3 	 4 	 0 	 0 	 0 	 0 	 1 	 
0.00013537 	 7386 	 4.4412 	 1 	 14 	 25465100 	 10800.40 	 892537395 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b05_res_00.txt 	  148 	 253 	 348 	 685 	 449 	 297 	 155 	 74 	 34 	 17 	 13 	 12 	 12 	 3 	 0 	 0 	 0 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.2304 	 1 	 13 	 1192974 	 415.75 	 839529009 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b06_res_00.txt 	  96 	 179 	 366 	 948 	 479 	 280 	 99 	 31 	 11 	 6 	 4 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00022188 	 4506 	 4.3672 	 1 	 17 	 25918494 	 10800.14 	 842085426 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b07_res_00.txt 	  149 	 276 	 341 	 728 	 422 	 279 	 154 	 63 	 34 	 17 	 20 	 9 	 5 	 1 	 0 	 1 	 1 	 0 	 0 	 0 	 
0.00006015 	 16624 	 4.4540 	 1 	 16 	 26909891 	 10800.42 	 171521568 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b08_res_00.txt 	  182 	 308 	 373 	 588 	 388 	 292 	 145 	 83 	 43 	 39 	 26 	 14 	 8 	 7 	 2 	 2 	 0 	 0 	 0 	 0 	 
0.00021899 	 4566 	 4.3336 	 1 	 15 	 25978925 	 10800.54 	 540357130 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144b09_res_00.txt 	  173 	 276 	 352 	 676 	 439 	 278 	 161 	 61 	 35 	 15 	 16 	 9 	 6 	 1 	 2 	 0 	 0 	 0 	 0 	 0 	 
0.00005043 	 19828 	 4.1732 	 1 	 17 	 26591493 	 10800.26 	 168441905 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144d00_res_00.txt 	  217 	 366 	 395 	 575 	 382 	 246 	 152 	 73 	 32 	 36 	 12 	 6 	 4 	 2 	 0 	 1 	 1 	 0 	 0 	 0 	 
0.00142450 	 701 	 4.2088 	 1 	 15 	 26705828 	 10800.29 	 171389236 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144d01_res_00.txt 	  213 	 292 	 370 	 637 	 439 	 264 	 145 	 59 	 40 	 24 	 8 	 7 	 0 	 1 	 1 	 0 	 0 	 0 	 0 	 0 	 
0.00073287 	 1364 	 3.9288 	 1 	 17 	 28614351 	 10800.54 	 875700274 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144d02_res_00.txt 	  271 	 396 	 389 	 574 	 381 	 254 	 129 	 52 	 24 	 16 	 7 	 4 	 0 	 1 	 0 	 1 	 1 	 0 	 0 	 0 	 
1.00000000 	 0 	 4.3084 	 1 	 17 	 5372243 	 2004.64 	 822752817 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144d03_res_00.txt 	  150 	 249 	 362 	 782 	 425 	 261 	 140 	 50 	 33 	 21 	 11 	 7 	 5 	 2 	 0 	 1 	 1 	 0 	 0 	 0 	 
0.00011879 	 8417 	 4.3336 	 1 	 19 	 26300834 	 10800.44 	 909194290 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144d04_res_00.txt 	  223 	 327 	 373 	 555 	 370 	 269 	 175 	 83 	 57 	 34 	 16 	 9 	 4 	 3 	 1 	 0 	 0 	 0 	 1 	 0 	 
0.00032690 	 3058 	 4.1184 	 1 	 14 	 26441519 	 10800.19 	 824194866 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144d05_res_00.txt 	  225 	 391 	 365 	 614 	 353 	 250 	 133 	 83 	 38 	 17 	 13 	 12 	 5 	 1 	 0 	 0 	 0 	 0 	 0 	 0 	 
0.00008587 	 11644 	 4.3076 	 1 	 16 	 26389399 	 10800.09 	 858982967 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144d06_res_00.txt 	  183 	 326 	 385 	 608 	 417 	 252 	 154 	 53 	 46 	 31 	 24 	 16 	 4 	 0 	 0 	 1 	 0 	 0 	 0 	 0 	 
0.00009089 	 11002 	 4.2764 	 1 	 17 	 25693983 	 10800.13 	 825504266 	 C:\z_mine\research\MEMO muppets\z initem losowym\z_research\HEFAN 22\144d07_res_00.txt 	  212 	 326 	 373 	 598 	 398 	 264 	 152 	 77 	 32 	 25 	 19 	 9 	 8 	 4 	 2 	 0 	 1 	 0 	 0 	 0 	 
